Date,Open,High,Low,Close,Volume,Symbol,Asset_Type,Data_Source,Download_Date,Adj_Close,Source,Transform_Date,Data_Start_Date,Data_End_Date,Record_Count,Data_Quality_Score,YFinance_Version,Exchange,Trading_Pair
2021-06-06,2676.94,2799.99,2652.61,2767.65,30660967.34430527,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-06-05,2764.4,2817.58,2552.84,2676.94,59079678.49847372,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-06-04,2756.43,2782.52,2553.57,2764.4,77802060.98858562,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-06-03,2723.51,2876.12,2683.93,2756.43,52668921.86685372,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-06-02,2616.21,2802.06,2608.3,2723.51,71518759.38227764,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-06-01,2630.09,2715.81,2443.88,2616.21,133616582.39760263,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-05-31,2305.17,2742.16,2283.17,2630.09,80145405.88903472,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-05-30,2297.67,2478.6,2277.0,2305.17,58199175.51845623,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-05-29,2528.75,2575.64,2183.0,2297.67,77742003.13857481,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-05-28,2719.05,2719.05,2327.87,2528.75,160790337.915231,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
2021-05-27,2680.0,2827.97,2670.95,2719.05,33261950.006335195,ETH,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,ETHUSD
