Date,Open,High,Low,Close,Volume,Symbol,Asset_Type,Data_Source,Download_Date,Adj_Close,Source,Transform_Date,Data_Start_Date,Data_End_Date,Record_Count,Data_Quality_Score,YFinance_Version,Exchange,Trading_Pair
2025-03-13,83660.81,84305.73,79896.79,81054.05,50879253.22893949,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-12,82908.61,84433.68,80572.0,83660.81,77362828.63965416,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-11,78562.48,83635.2,76597.63,82908.61,112105133.28615896,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-10,80728.0,84040.02,77392.07,78562.48,98383754.13600697,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-09,86199.3,86477.1,80000.0,80728.0,39508331.71591344,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-08,86763.59,86850.19,85196.34,86199.3,16912971.22263279,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-07,89917.78,91277.03,84633.0,86763.59,163401063.51300716,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-06,90602.69,92797.5,87780.89,89917.78,121714306.16604444,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-05,87212.5,91000.0,86307.89,90602.69,132588454.08378614,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-04,86144.67,88944.6,81425.29,87212.5,116974048.94178323,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-03,94271.45,94421.05,85065.37,86144.67,126727019.65410575,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-02,86030.75,95130.85,85035.5,94271.45,85626319.05999307,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-03-01,84300.0,86511.66,83796.71,86030.75,24101027.25948525,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-28,84620.64,85101.98,78186.98,84300.0,201932885.157348,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-27,84082.8,86992.62,82555.0,84620.64,127015423.28622752,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-26,88574.92,89298.89,82133.2,84082.8,159824153.94425952,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-25,91534.22,92521.32,85936.65,88574.92,144459758.73993888,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-24,96281.0,96521.9,91299.02,91534.22,94010678.19669811,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-23,96568.18,96620.0,95254.53,96281.0,9273788.16912416,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-22,96133.43,96947.18,95745.08,96568.18,12460583.902482398,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-21,98340.08,99526.11,94741.0,96133.43,82423237.78169288,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-20,96651.31,98761.42,96421.91,98340.08,62486304.20339724,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-19,95608.91,96871.02,95011.06,96651.31,56722483.56089632,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-18,95772.74,96711.28,93318.83,95608.91,83364126.61725917,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-17,96126.58,97065.0,95199.13,95772.74,30884293.27969402,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-16,97612.43,97737.72,96062.75,96126.58,16302309.596572408,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-15,97530.2,97997.05,97251.09,97612.43,13913825.393508827,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-14,96626.52,98891.44,96277.55,97530.2,71294770.36019625,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-13,97891.57,98100.0,95200.0,96626.52,72138360.05105768,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-12,95760.86,98065.39,94078.33,97891.57,94989068.83654758,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-11,97451.49,98500.0,94813.78,95760.86,69144207.38252586,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-10,96479.14,98363.02,95250.0,97451.49,81987038.09385586,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-09,96463.15,97327.83,94731.32,96479.14,30170234.52504981,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-08,96518.46,96909.89,95679.57,96463.15,9133238.13635376,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-07,96556.1,100327.69,95610.11,96518.46,124146332.90009771,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-06,96622.93,99188.97,95691.11,96556.1,92287492.46744505,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-05,97797.17,99207.64,96189.0,96622.93,103702084.5864537,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-04,101411.57,101818.81,96222.43,97797.17,118890260.63799895,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-03,97650.95,102585.53,91146.0,101411.57,206049424.0915359,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-02,100613.77,101424.69,96181.05,97650.95,61955719.33326547,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-02-01,102381.39,102741.81,100274.63,100613.77,19754019.34530922,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-31,104701.0,106102.0,101444.89,102381.39,122893373.27019006,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-30,103738.43,106483.2,103275.24,104701.0,131204675.59004717,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-29,101307.14,104861.54,101280.22,103738.43,127339813.51486091,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-28,102092.39,103800.0,100210.46,101307.14,125212377.61126132,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-27,102555.4,103245.39,97693.84,102092.39,207035059.1201151,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-26,104737.48,105448.87,102470.6,102555.4,28138507.900388256,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-25,104845.68,105275.96,104146.06,104737.48,12080011.694065398,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-24,103923.7,107219.89,102758.49,104845.68,134339196.860296,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-23,103642.64,106882.49,101000.0,103923.7,240441429.53056273,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-22,106180.44,106392.58,103296.86,103642.64,140170797.2503596,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-21,102154.64,107271.15,100056.38,106180.44,140257642.3870336,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-20,101207.23,109027.22,99450.0,102154.64,172056871.8872411,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-19,104436.05,106308.15,99451.14,101207.23,52306766.712175585,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-18,104087.72,104900.0,102249.3,104436.05,32928938.455353357,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-17,99964.63,105971.44,99950.0,104087.72,152262446.88323626,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-16,100517.17,100892.77,97255.98,99964.63,115285835.14532262,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-15,96522.62,100773.45,96478.11,100517.17,104566811.42317492,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-14,94518.62,97488.27,94306.17,96522.62,128411197.20433038,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-13,94479.79,95869.79,89164.12,94518.62,182774495.19100845,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-12,94571.33,95379.71,93661.07,94479.79,11455703.302816862,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-11,94676.14,94991.49,93809.02,94571.33,10680083.605564917,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-10,92517.75,95845.75,92200.01,94676.14,107676909.54263024,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-09,95049.61,95360.77,91200.0,92517.75,87888257.46538082,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-08,96949.68,97257.15,92516.37,95049.61,149054795.98711365,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-07,102286.81,102767.35,96080.93,96949.68,146611585.2987862,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-06,98333.94,102531.0,97913.25,102286.81,120888089.93851702,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-05,98209.65,98810.5,97250.0,98333.94,19632279.51408484,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-04,98125.27,98762.63,97528.24,98209.65,21232467.78226947,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-03,96890.64,98993.93,96005.35,98125.27,71059124.86968811,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-02,94392.66,97732.98,93351.4,96890.64,90303383.82928114,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2025-01-01,93366.3,94947.97,92733.88,94392.66,48371787.702155866,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-31,92672.16,96154.96,91862.47,93366.3,116444708.53413256,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-30,93552.81,94916.31,91270.43,92672.16,118467178.01329076,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-29,95116.77,95166.33,92821.4,93552.81,20862059.062649533,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-28,94160.94,95548.74,94003.44,95116.77,17262315.81832753,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-27,95678.9,97308.54,93230.96,94160.94,161237365.7313062,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-26,99357.25,99893.38,95076.78,95678.9,141026974.56958878,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-25,98590.44,99500.0,97582.97,99357.25,27399256.421943292,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-24,94769.87,99500.0,93399.69,98590.44,109591684.24058364,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-23,95101.08,96432.74,92370.22,94769.87,146537612.31892207,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-22,97228.21,97369.85,94197.58,95101.08,21666227.368641213,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-21,97774.91,99538.11,96396.77,97228.21,24293544.137534935,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-20,97379.89,98119.28,92149.95,97774.91,159563650.09420744,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-19,100109.2,102789.71,95514.61,97379.89,166872175.55803326,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-18,106168.14,106512.83,100000.0,100109.2,146492552.18544197,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-17,106119.43,108392.28,105388.49,106168.14,94362594.94606808,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-16,104430.04,107738.95,103288.0,106119.43,111929072.2772498,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-15,101399.09,105000.0,101231.44,104430.04,41269430.61970334,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-14,101428.01,102646.58,100607.83,101399.09,27822939.452440776,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-13,100008.88,101941.44,99230.02,101428.01,92205974.0296714,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-12,101230.37,102500.0,99294.17,100008.88,106752075.13755988,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-11,96663.84,101981.64,95736.15,101230.37,113378027.17426038,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-10,97332.61,98373.0,94270.45,96663.84,135138635.17195466,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-09,101192.21,101299.64,94200.0,97332.61,137612971.3304343,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-08,99927.75,101420.71,98761.13,101192.21,20039614.57624257,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-07,99899.09,100576.79,99050.0,99927.75,18585170.17895626,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-06,97051.86,102100.0,96417.86,99899.09,126108692.4154561,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-05,98744.2,103653.74,91800.0,97051.86,244841438.04181695,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-04,95937.72,99283.38,94621.0,98744.2,181017067.01852736,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-03,95850.22,96330.0,93580.59,95937.72,113960323.1090576,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-02,97260.82,98177.0,94386.11,95850.22,120290551.10122152,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-12-01,96463.71,97883.54,95764.11,97260.82,20752124.28504593,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-30,97520.89,97520.89,96156.03,96463.71,12855330.595815515,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-29,95674.52,98714.91,95407.46,97520.89,82439183.40982509,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-28,95971.78,96671.77,94425.01,95674.52,46421691.80999067,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-27,91912.87,97368.8,91727.37,95971.78,115276049.54385726,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-26,92991.84,95005.4,90638.88,91912.87,148850242.94599995,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-25,98024.23,98862.91,92598.56,92991.84,142429582.6431774,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-24,97795.17,98650.0,95742.39,98024.23,57399380.012295015,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-23,99039.75,99042.33,97250.0,97795.17,40839068.39623688,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-22,98447.95,99852.11,97202.29,99039.75,187262411.2950804,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-21,94376.05,99000.0,94155.83,98447.95,205565841.03340548,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-20,92431.5,95000.0,91613.3,94376.05,157341272.09392533,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-19,90520.03,94211.99,90400.0,92431.5,139562192.915452,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-18,89824.74,92667.79,89372.2,90520.03,174913580.7462911,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-17,90606.51,91427.76,88709.36,89824.74,40718652.744955264,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-16,91080.23,91812.9,90093.94,90606.51,26818999.322049662,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-15,87325.24,91975.69,87106.82,91080.23,156864455.76260114,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-14,90508.96,91851.47,86696.01,87325.24,188274424.0634897,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-13,88027.97,93505.39,86242.23,90508.96,227568024.99273887,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-12,88637.28,89950.0,84500.0,88027.97,158500081.64107853,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-11,80429.61,89200.0,80277.14,88637.28,140436428.43064916,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-10,76719.63,81540.0,76555.27,80429.61,56801234.164587244,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-09,76570.01,76944.0,75763.62,76719.63,27246021.12822798,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-08,75921.27,77314.0,75655.78,76570.01,89824071.09150967,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-07,75639.97,76954.22,74484.13,75921.27,82479205.4887343,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-06,69381.93,76500.0,69273.86,75639.97,230430661.4647888,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-05,67799.28,70539.85,67441.72,69381.93,119444168.73037346,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-04,68721.18,69447.77,66800.0,67799.28,93512898.68853094,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-03,69304.49,69345.0,67463.58,68721.18,19879335.369591963,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-02,69500.0,69892.49,69014.42,69304.49,5193060.446028662,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-11-01,70198.26,71615.0,68758.93,69500.0,88067603.03227,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-31,72324.52,72691.45,69573.86,70198.26,85741932.877502,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-30,72700.31,72933.81,71400.04,72324.52,94421616.26550122,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-29,69924.01,73646.23,69716.05,72700.31,111502867.10537586,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-28,67919.2,70200.0,67529.77,69924.01,82123383.32980448,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-27,67016.82,68270.78,66840.82,67919.2,7859281.697515303,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-26,66593.95,67351.36,66345.76,67016.82,8591814.362883056,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-25,68144.29,68721.97,65525.72,66593.95,78208844.93693815,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-24,66614.36,68788.12,66446.18,68144.29,51399223.38781453,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-23,67373.33,67406.73,62800.0,66614.36,66623015.762023136,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-22,67344.64,67797.38,66549.7,67373.33,53354587.77653181,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-21,68988.85,69410.0,66800.0,67344.64,77111470.37865372,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-20,68364.38,69349.99,68094.27,68988.85,8198659.489201381,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-19,68416.32,68662.29,68021.6,68364.38,4712758.5305126,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-18,67407.41,69011.75,67155.03,68416.32,59625835.15966077,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-17,67628.15,67923.25,66587.0,67407.41,48072352.89215139,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-16,67064.29,68446.96,66742.31,67628.15,70429880.51359418,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-15,66049.28,67775.0,64759.0,67064.29,69082136.72724254,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-14,62840.51,66444.22,62442.24,66049.28,43087278.08895291,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-13,63188.36,63265.15,62036.88,62840.51,7081187.051385941,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-12,62482.4,63451.22,61445.61,63188.36,13921961.423305796,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-11,60280.67,63417.92,60029.96,62482.4,52099972.15709905,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-10,60579.58,61250.78,58876.06,60280.67,61100544.0730135,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-09,62100.0,62505.76,60281.89,60579.58,47385280.70336954,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-08,62240.66,63169.11,61827.83,62100.0,48042543.403206,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-07,62813.28,64461.15,60641.76,62240.66,54074731.17169008,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-06,62079.1,62950.0,59658.98,62813.28,15662784.866191464,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
2024-10-05,62086.83,62369.14,60000.0,62079.1,10667948.898425514,BTC,crypto,Gemini Exchange,2025-04-05,,,,,,,,,Gemini,BTCUSD
